network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
GRU,vader_processed_data_score,6.7e-05,789149.678763305,714.7550547221708,0.03933089104944055,560854.9288602942,559.0604344985064,0.013481615166015485
LSTM,vader_processed_data_score,0.000136923076923,889961.4541952709,740.6556735969859,0.04110780106805325,568815.7411764705,554.9142533246209,0.013303245719083968
RNN,vader_processed_data_score,9.746153846153844e-05,1176316.7351931622,880.9116658769416,0.048582803326190145,683669.2836397059,625.4434392592486,0.015118258577935835
LSTM_GRU,vader_processed_data_score,4.161538461538461e-05,407042.5589348268,462.701886961446,0.02630747496329494,256621.35326286763,357.03267140107994,0.008538241396822474
RNN_GRU,vader_processed_data_score,7.461538461538462e-05,2239854.7479815343,1260.0329560951368,0.06852096139351144,888378.2403492647,716.8412303251379,0.0173052064526607
CNN,bert_processed_data_sentiment_score,3.538461538461538e-06,584969.0299691533,606.9085801705806,0.032183963922296395,1028333.2,776.2369298598345,0.01853608718032346
GRU,bert_processed_data_sentiment_score,6.953846153846154e-05,353652.9476282244,473.0494940943972,0.025875366709297156,579706.8821691177,558.6909948012408,0.013319388985195581
LSTM,bert_processed_data_sentiment_score,0.0003146153846153,1124971.6728128851,789.8290278869267,0.0447753836691786,520325.73400735296,527.704472620347,0.012657809449250207
RNN,bert_processed_data_sentiment_score,0.0001,1026759.0309643943,819.2435237726517,0.04533111716662558,649597.4644301471,605.0635831945083,0.014570735855137601
LSTM_GRU,bert_processed_data_sentiment_score,3.653846153846154e-05,206202.120941907,328.40488772420485,0.018604904826244186,254115.84778262867,352.02596588134764,0.008403250361409258
RNN_GRU,bert_processed_data_sentiment_score,9.492307692307692e-05,2351194.8105327785,1255.2706508297892,0.06965862114712446,857093.3259191177,699.4613046085133,0.016802315260557567
CNN,roberta_processed_data_sentiment_score,3.538461538461538e-06,571512.4611210625,612.7416602140347,0.032405454078357064,1037176.3290441176,783.9930384018842,0.018779532589456614
GRU,roberta_processed_data_sentiment_score,6.192307692307693e-05,408460.79131125275,512.1895499144786,0.027893528853931957,598337.7438419118,582.7462506462546,0.01408387538703049
LSTM,roberta_processed_data_sentiment_score,0.0002892307692307,1220206.5557829277,823.5829196907359,0.04662417550059066,511759.90202205884,528.7742305980009,0.012721606973996933
RNN,roberta_processed_data_sentiment_score,9.238461538461538e-05,1576997.3028310516,1024.706264157267,0.05677947844215049,730035.4917279412,647.8386323816636,0.015633352057022206
LSTM_GRU,roberta_processed_data_sentiment_score,1.1153846153846154e-05,404452.181251097,456.5642812153291,0.02613990375516147,278351.2598345588,373.67419406666477,0.008829828814658172
RNN_GRU,roberta_processed_data_sentiment_score,7.207692307692308e-05,1742000.5464615794,1094.2856055265347,0.05991363630421656,932263.6132352941,734.2082404641544,0.017711653976755982
