network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
CNN,bert_processed_data_sentiment_score,1.876923076923077e-05,548170.9787084829,586.6590939972089,0.029834636768804365,3705879.0191964284,1438.2902988978794,0.03315500358917883
GRU,bert_processed_data_sentiment_score,8.984615384615384e-05,196753.85779926294,353.4711957893851,0.018159471554021204,1088560.0058035713,781.51250806536,0.018764962668397597
LSTM,bert_processed_data_sentiment_score,0.0005430769230769,1134461.8957550214,755.5083994017897,0.04088997819479321,1099858.3131696428,785.6859850202288,0.018927580597145218
RNN,bert_processed_data_sentiment_score,8.73076923076923e-05,582921.6449607973,610.0948668228232,0.031949490034548125,1228402.8491071428,842.3937290736607,0.020334720704704524
LSTM_GRU,bert_processed_data_sentiment_score,8.73076923076923e-05,439614.8945339895,473.2976153115182,0.025472415522112105,830069.5503348215,666.5441802978515,0.016210531855800323
RNN_GRU,bert_processed_data_sentiment_score,6.7e-05,1141155.4518131276,818.3295232200965,0.043854632934461776,1404654.4412946429,904.6651994977678,0.021664420515298842
CNN,roberta_processed_data_sentiment_score,2.1307692307692308e-05,494435.9831389559,547.8314390884482,0.028889821676781512,2844914.745535714,1259.9209084647043,0.028910838746066606
GRU,roberta_processed_data_sentiment_score,8.476923076923077e-05,291008.3036359859,414.0691987453714,0.021793449583047034,1072689.5379464286,780.5494485037667,0.018873002180563554
LSTM,roberta_processed_data_sentiment_score,0.0002638461538461,632447.9033466113,573.9605092677009,0.030850745823244353,1004062.6809151786,751.842017691476,0.018122081897620643
RNN,roberta_processed_data_sentiment_score,9.238461538461538e-05,796462.8267644749,706.3132013016158,0.037494113690117827,1260939.283482143,855.5484440394811,0.020585490563618285
LSTM_GRU,roberta_processed_data_sentiment_score,8.984615384615384e-05,117679.03817518908,253.99185744992707,0.013500188141154156,578346.320452009,552.0243318830218,0.013183834536799362
RNN_GRU,roberta_processed_data_sentiment_score,6.953846153846154e-05,1354450.9499384607,915.521063155717,0.04892932165696669,1535259.075,947.4488438197544,0.02296247021960361
