network_name,price_past,lr,test_mse_loss,test_mae,test_mape
CNN,15,1e-06,3785589.832026583,1591.5295911855026,0.0866114356751991
CNN,15,3.538461538461538e-06,1055919.009161253,825.4873375021001,0.04447106088833214
CNN,15,6.076923076923077e-06,967587.0421706989,805.0946377443156,0.04527013284113067
CNN,15,8.615384615384615e-06,1103069.0682683692,853.348729652031,0.04769771193402286
CNN,15,1.1153846153846154e-05,967987.0229381347,795.1532867686865,0.043609301815546044
CNN,15,1.3692307692307692e-05,897294.4289991226,751.8702447998338,0.041181088814660996
CNN,15,1.623076923076923e-05,914785.7229292674,775.2765474490367,0.04264024086018386
CNN,15,1.876923076923077e-05,1107350.421865666,856.1717783063116,0.04661848563077807
CNN,15,2.1307692307692308e-05,956224.09812528,801.3924652427755,0.04330971343008848
CNN,15,2.3846153846153846e-05,762607.2147877464,698.1215993865274,0.03668111541142672
CNN,15,2.6384615384615384e-05,931514.5462869623,789.0044677442689,0.041179539839399974
CNN,15,2.8923076923076925e-05,914178.7143863874,779.7030471200156,0.041021972800089825
CNN,15,3.146153846153846e-05,1107962.0211716883,898.2241703885716,0.04734417242125976
CNN,15,3.4e-05,1023242.382541816,803.7053957703293,0.042195328554692664
CNN,15,3.653846153846154e-05,1295900.788110439,987.8172582628622,0.05112214737628523
CNN,15,3.9076923076923075e-05,648486.427130003,635.4537252884185,0.03370984964097184
CNN,15,4.161538461538461e-05,896682.022896132,765.8578496315431,0.0396951406608862
CNN,15,4.415384615384615e-05,1012385.8464568399,813.0070071567914,0.042763782370270294
CNN,15,4.669230769230769e-05,1054815.6509203257,831.3971556887974,0.04385719446213905
CNN,15,4.9230769230769225e-05,1918403.0734627016,1122.5113850619773,0.054013504064780976
CNN,15,5.176923076923076e-05,912123.0117514187,770.857756729764,0.04082323353862214
CNN,15,5.430769230769231e-05,954342.4176467294,801.8635716227506,0.04211362122959739
CNN,15,5.6846153846153845e-05,896978.4558785096,762.8523752811847,0.03937468752643292
CNN,15,5.938461538461538e-05,1056295.6954945116,823.5360165758942,0.041942480865870393
CNN,15,6.192307692307693e-05,1091493.232078853,843.7753891665733,0.044360368797419815
CNN,15,6.446153846153846e-05,1594672.078517025,1087.3479787081374,0.05467918707367162
CNN,15,6.7e-05,1158563.0440748208,873.6021813104372,0.04456468219140026
CNN,15,6.953846153846154e-05,1766832.0484150986,1179.2000064462459,0.06093230953032825
CNN,15,7.207692307692308e-05,1726156.0577396953,1116.2050054953518,0.055185081104535426
CNN,15,7.461538461538462e-05,1858994.7586992234,1136.4735708293665,0.056296068741055375
CNN,15,7.715384615384615e-05,2748542.9957343936,1425.9359909659217,0.07027950681625836
CNN,15,7.969230769230769e-05,1422294.2066065562,985.8048136539072,0.05111624082169866
CNN,15,8.223076923076923e-05,1270707.382401807,938.2558918979148,0.0493956801182231
CNN,15,8.476923076923077e-05,1457124.4093651993,969.5182546891334,0.04705855771320624
CNN,15,8.73076923076923e-05,1631501.0224201016,1090.710293167096,0.05618392490740674
CNN,15,8.984615384615384e-05,2565225.857417208,1383.3985127548162,0.06793292594034327
CNN,15,9.238461538461538e-05,2204043.1953405016,1218.1836156264,0.059349468007924094
CNN,15,9.492307692307692e-05,1232998.577994325,911.7117909712888,0.049569941871313285
CNN,15,9.746153846153845e-05,1635233.2547789726,1118.6290873865928,0.059290635666566296
CNN,15,0.0001,1497354.5065384184,1024.5764409547212,0.05628857328116965
GRU,15,1e-06,47250189.103942655,6749.081920992943,0.36266185088681774
GRU,15,3.538461538461538e-06,3243278.920021048,1485.0637419961545,0.0856408704630808
GRU,15,6.076923076923077e-06,2973464.3675976098,1376.5796563480062,0.07996223358439644
GRU,15,8.615384615384615e-06,2373129.6593138627,1201.7560845560783,0.07021853301116113
GRU,15,1.1153846153846154e-05,1954710.0430155655,1092.0630964965092,0.06366992143070127
GRU,15,1.3692307692307692e-05,2014953.1912379477,1109.304556387442,0.06461152630419166
GRU,15,1.623076923076923e-05,1774489.6304883512,1053.0635713602337,0.06134716347037963
GRU,15,1.876923076923077e-05,2050381.631181979,1138.0657578335013,0.06633714287683118
GRU,15,2.1307692307692308e-05,1704493.22400792,1027.1575010383997,0.05989343655257282
GRU,15,2.3846153846153846e-05,1303186.7610523219,903.609365374384,0.05244697238988462
GRU,15,2.6384615384615384e-05,1714452.4658057282,1037.9957343936678,0.06038099374002338
GRU,15,2.8923076923076925e-05,1861098.2549924862,1067.392431261434,0.06222800886285744
GRU,15,3.146153846153846e-05,1798559.225458471,1054.4920501162073,0.06143022617302933
GRU,15,3.4e-05,1232600.566569302,878.4857227320882,0.05093096219378177
GRU,15,3.653846153846154e-05,1518775.8209542078,988.121679308309,0.057352030576621776
GRU,15,3.9076923076923075e-05,1128029.5719815234,838.2607014973959,0.048445027329504994
GRU,15,4.161538461538461e-05,1146064.2817547615,871.7579338410992,0.05015138451236978
GRU,15,4.415384615384615e-05,1162395.5886501735,863.6303355081392,0.04992109902045637
GRU,15,4.669230769230769e-05,1121105.0835529724,853.1521792394714,0.04913182836610116
GRU,15,4.9230769230769225e-05,1081782.0572797076,815.019528187304,0.047071401461410325
GRU,15,5.176923076923076e-05,1118391.282025008,863.5707484237324,0.049506983471079645
GRU,15,5.430769230769231e-05,871767.5974316522,767.2336743718265,0.04373369418477401
GRU,15,5.6846153846153845e-05,796968.6402046814,729.4600847579245,0.041622396680919216
GRU,15,5.938461538461538e-05,960765.0344853738,816.8423494728663,0.046530230870284586
GRU,15,6.192307692307693e-05,1225738.9312731014,946.3324909460872,0.05360893605570693
GRU,15,6.446153846153846e-05,954747.0411451333,831.3556618456914,0.04703305279023794
GRU,15,6.7e-05,963877.8888993895,830.6616295526247,0.04671321469531567
GRU,15,6.953846153846154e-05,867992.121806629,808.7039312182646,0.04534257144757336
GRU,15,7.207692307692308e-05,493492.6772312178,608.9046555021188,0.03382154398101517
GRU,15,7.461538461538462e-05,698794.5961149847,727.4146886025705,0.040619646712832747
GRU,15,7.715384615384615e-05,719815.3967279323,736.3320344585387,0.04120094727239657
GRU,15,7.969230769230769e-05,614691.7578585863,681.7942457483946,0.037992998737042934
GRU,15,8.223076923076923e-05,489728.96885383996,607.9861030897644,0.033455389203267835
GRU,15,8.476923076923077e-05,550458.845629912,633.3478489081634,0.03495552526214444
GRU,15,8.73076923076923e-05,769336.2852694239,748.8011321474575,0.04181924224230311
GRU,15,8.984615384615384e-05,599987.4228859814,674.5444276142007,0.03705486750008768
GRU,15,9.238461538461538e-05,806756.0274096709,779.449117535189,0.043436806786943366
GRU,15,9.492307692307692e-05,655587.7126651523,719.5659046970673,0.039474551699189925
GRU,15,9.746153846153845e-05,529533.9923210919,645.7979602152872,0.03517868943076265
GRU,15,0.0001,553534.0248375896,643.1073216810876,0.03539560189979149
LSTM,15,1e-05,4064123.1135426,1727.3814232027516,0.09819273036329372
LSTM,15,3.538461538461538e-05,1679812.7239653338,1066.822418613958,0.061253506368695976
LSTM,15,6.0769230769230765e-05,1312254.9752650836,882.4607799899194,0.05049392417030968
LSTM,15,8.615384615384615e-05,686710.8352526228,694.7275591887881,0.03861469084735217
LSTM,15,0.00011153846153846153,2174370.325324821,1135.7824346799862,0.0662152073677104
LSTM,15,0.0001369230769230769,1649273.743256235,1094.9199611066774,0.061240004493522245
LSTM,15,0.0001623076923076923,1141038.285781915,917.4239000254349,0.05117771805185055
