,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
21,LSTM_GRU,textblob_nonprocessed_data_polarity_score,8.476923076923077e-05,1401800.1670971715,890.3573739628428,0.0507252375597959,False,15,15,7
22,LSTM_GRU,textblob_nonprocessed_data_subjectivity_score,9.746153846153844e-05,1207901.948473998,886.1145340119949,0.049395812176434,False,15,15,7
23,LSTM_GRU,vader_nonprocessed_data_score,9.746153846153844e-05,801210.253610322,676.3580084466315,0.0380038213887565,False,15,15,7
24,RNN,bert_nonprocessed_data_sentiment_score,9.492307692307692e-05,404026.2504798262,521.4155155418583,0.0270317665856965,False,15,15,7
25,RNN,flair_nonprocessed_data_score,8.984615384615384e-05,432086.9868622046,534.9000467848124,0.028228127045495,False,15,15,7
26,RNN,roberta_nonprocessed_data_sentiment_score,8.73076923076923e-05,565528.4703127819,612.6947313889452,0.0321333868822827,False,15,15,7
27,RNN,textblob_nonprocessed_data_polarity_score,9.746153846153844e-05,438993.0044346929,523.2195065541013,0.0263348453097626,False,15,15,7
28,RNN,textblob_nonprocessed_data_subjectivity_score,7.969230769230769e-05,422765.5803888494,515.7160926367469,0.0261528054085959,False,15,15,7
29,RNN,vader_nonprocessed_data_score,9.238461538461538e-05,437765.8238791373,515.6120670643376,0.0262698524891604,False,15,15,7
30,RNN_GRU,bert_nonprocessed_data_sentiment_score,8.476923076923077e-05,682868.9674049367,672.1685283710431,0.0341115799844385,False,15,15,7
31,RNN_GRU,flair_nonprocessed_data_score,7.461538461538462e-05,925703.6873964252,770.9275841210656,0.0422888520438476,False,15,15,7
32,RNN_GRU,roberta_nonprocessed_data_sentiment_score,7.969230769230769e-05,761079.2937268894,721.1048039688177,0.0372549949568652,False,15,15,7
33,RNN_GRU,textblob_nonprocessed_data_polarity_score,8.73076923076923e-05,735584.0402056981,668.9583986841067,0.0329052508257001,False,15,15,7
34,RNN_GRU,textblob_nonprocessed_data_subjectivity_score,8.984615384615384e-05,764325.8564678594,741.2055787365846,0.0375899595344871,False,15,15,7
35,RNN_GRU,vader_nonprocessed_data_score,8.223076923076923e-05,1482346.5993021736,937.52941242785,0.04488332555421,False,15,15,7
36,CNN,bert_processed_data_sentiment_score,1.3692307692307692e-05,554055.7229653985,587.5322689981856,0.0304705983292333,True,15,15,7
37,CNN,flair_processed_data_score,8.615384615384615e-06,562741.545297476,595.3112480569873,0.0307024036680166,True,15,15,7
38,CNN,roberta_processed_data_sentiment_score,6.076923076923077e-06,633843.2785167807,631.1739669890094,0.0328398605797594,True,15,15,7
39,CNN,textblob_processed_data_polarity_score,6.076923076923077e-06,531240.5256044286,578.6699686445428,0.0305263701269744,True,15,15,7
40,CNN,textblob_processed_data_subjectivity_score,8.615384615384615e-06,533628.1139948919,581.0332663270849,0.0300702338923904,True,15,15,7
41,CNN,vader_processed_data_score,8.615384615384615e-06,598186.0592236039,614.8619857878375,0.0316722956706477,True,15,15,7
42,GRU,bert_processed_data_sentiment_score,8.73076923076923e-05,365653.1586480677,485.3023239226031,0.0260767721720508,True,15,15,7
43,GRU,flair_processed_data_score,9.746153846153844e-05,397079.7122177937,496.7167094755455,0.0270794842415627,True,15,15,7
44,GRU,roberta_processed_data_sentiment_score,7.969230769230769e-05,355250.6756080763,483.5113104645317,0.0261037559196843,True,15,15,7
45,GRU,textblob_processed_data_polarity_score,8.223076923076923e-05,301760.8158796863,451.6907507540912,0.02411165364471,True,15,15,7
46,GRU,textblob_processed_data_subjectivity_score,7.969230769230769e-05,512915.1598052076,574.8244087174094,0.0310550079968228,True,15,15,7
47,GRU,vader_processed_data_score,8.984615384615384e-05,368515.24480912247,491.06522762140577,0.0266251600510716,True,15,15,7
48,LSTM,bert_processed_data_sentiment_score,0.0003907692307692,687100.9205538959,604.5609295184796,0.0330312226381643,True,15,15,7
49,LSTM,flair_processed_data_score,0.0002638461538461,671792.6431863096,599.1364466198803,0.0330378950787735,True,15,15,7
50,LSTM,roberta_processed_data_sentiment_score,0.0004161538461538,410232.9530224321,520.8246674848026,0.027690004398936,True,15,15,7
51,LSTM,textblob_processed_data_polarity_score,0.0002384615384615,261027.5111900194,427.2425008017636,0.0216571098495241,True,15,15,7
52,LSTM,textblob_processed_data_subjectivity_score,0.0003653846153846,320264.6392099956,443.2950421395386,0.0234662524876377,True,15,15,7
53,LSTM,vader_processed_data_score,0.0001623076923076,334175.7322087937,445.448888835117,0.0238251595681439,True,15,15,7
54,LSTM_GRU,bert_processed_data_sentiment_score,8.223076923076923e-05,767049.244579428,696.6342731904701,0.0382102516370607,True,15,15,7
55,LSTM_GRU,flair_processed_data_score,8.984615384615384e-05,1074378.2027125612,797.4716471835707,0.0446681256355034,True,15,15,7
56,LSTM_GRU,roberta_processed_data_sentiment_score,0.0001,876493.7808372903,755.5250917694273,0.0412327433321845,True,15,15,7
57,LSTM_GRU,textblob_processed_data_polarity_score,8.476923076923077e-05,1217095.0714667507,836.8677156888522,0.0474503744232052,True,15,15,7
58,LSTM_GRU,textblob_processed_data_subjectivity_score,9.238461538461538e-05,1144790.9520433417,864.430155195428,0.0480060023668955,True,15,15,7
59,LSTM_GRU,vader_processed_data_score,7.715384615384615e-05,888653.349971252,724.8140594662999,0.0404388157307437,True,15,15,7
60,RNN,bert_processed_data_sentiment_score,9.746153846153844e-05,442157.8187544783,530.9175902598002,0.0268383785364488,True,15,15,7
61,RNN,flair_processed_data_score,9.492307692307692e-05,488926.0958923701,570.4445735773392,0.030059523586688,True,15,15,7
62,RNN,roberta_processed_data_sentiment_score,9.238461538461538e-05,538738.4415723812,591.4911284136349,0.0302667014370396,True,15,15,7
63,RNN,textblob_processed_data_polarity_score,7.969230769230769e-05,575741.2751154251,619.045971029609,0.0321562165844243,True,15,15,7
64,RNN,textblob_processed_data_subjectivity_score,9.238461538461538e-05,540255.3960964947,589.0580231254622,0.0298603353760144,True,15,15,7
65,RNN,vader_processed_data_score,6.953846153846154e-05,600419.9429967756,623.9653818706083,0.0325035526993761,True,15,15,7
66,RNN_GRU,bert_processed_data_sentiment_score,8.223076923076923e-05,519378.63418777735,600.3070969440528,0.0313667532772283,True,15,15,7
67,RNN_GRU,flair_processed_data_score,8.984615384615384e-05,738234.584198901,721.8628502117812,0.0388381509716517,True,15,15,7
68,RNN_GRU,roberta_processed_data_sentiment_score,7.969230769230769e-05,587807.2810419749,630.6676677274986,0.032929683992427,True,15,15,7
69,RNN_GRU,textblob_processed_data_polarity_score,9.238461538461538e-05,569212.0025367511,613.9716265977487,0.0312764358978178,True,15,15,7
70,RNN_GRU,textblob_processed_data_subjectivity_score,9.492307692307692e-05,581237.2031445024,620.4694277069273,0.0315076315423512,True,15,15,7
71,RNN_GRU,vader_processed_data_score,8.223076923076923e-05,550258.559758113,600.4054218721108,0.0302111003410137,True,15,15,7
